starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	0
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	0	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	0	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	0	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	0
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	0
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	0	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	0	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	0
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	0
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	0	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	0	1	0
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	0
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	0	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	0
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	0
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	0
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	0	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	0
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	0
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	0	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	0
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	0	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	0	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	0
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	0	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:13 2017	1492577653	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:12 2017	1492577652	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:10 2017	1492577650	1	1	1	1
Wed Apr 19 06:54:11 2017	1492577651	1	1	1	1
Wed Apr 19 06:54:14 2017	1492577654	1	1	1	1
